38;HK849;60.30629167;24.59266944;1
38;HK851;60.21129167;24.38683056;1
38;HK852;60.13825;24.52314722;1
38;HK853;60.23283889;25.35441944;1
38;HK854;60.34158611;25.49408611;1
38;HK856;60.24883333;24.76339167;1
38;HK857;60.392825;25.08011667;1
38;HK858;60.24383611;24.78845;1
38;HK859;60.28581944;25.01003056;1
38;HK861;60.11427778;25.18443333;1
38;HK862;60.35663056;24.74905278;1
38;HK863;60.33128056;25.15139444;1
38;HK864;60.29700556;24.90496389;1
38;HK866;60.35392778;25.03037222;1
38;HK867;60.63180556;25.18891111;1
38;HK868;60.748825;25.51963056;1
38;HK869;60.49240556;24.56558056;1
38;HK871;60.43406667;24.50383611;1
38;HK872;60.51362778;24.77518889;1
38;HK873;60.25122222;24.31193611;1
38;HK874;60.20804167;24.16921111;1
38;HK876;60.11590278;24.217275;1
37;KOPET;60.38114444;25.31744444;1
37;RASUS;60.32521389;25.19337222;1
37;HF361;60.26916667;25.06972222;1
37;HF362;60.22056389;25.09894722;1
80;GONTA;60.41576667;21.93726667;1
80;LABEK;60.49850278;21.92131389;1
80;PIVED;60.59694444;22.2475;1
80;POKAR;60.58123333;21.90528056;1
80;RETPU;60.43138889;22.27805556;1
80;TAVSU;60.61250278;22.61030833;1
80;TIXET;60.10972222;21.88055556;1
80;ITSUG;60.52969167;22.62455833;1
80;SOPTU;60.13055556;22.05888889;1
80;VESEK;60.44687778;22.63873333;1
80;LASMO;60.50551667;22.07230556;1
80;DITIR;60.52329722;22.47322778;1
80;TU361;60.51518056;22.28682222;1
62;RATSO;60.00972222;19.62046389;1
62;NARIL;59.97697778;19.77296111;1
62;VASET;59.94405833;19.92515833;1
62;TINUT;60.23566111;20.17911944;1
62;BANSU;60.26887222;20.02582778;1
62;REPSU;60.30190556;19.872225;1
1000;ABEXI;62.3294444;25.83444444;1
1000;ABIKI;60.4527778;21.42027778;1
1000;ABKUR;66.9600000;24.24555556;1
1000;ABOVA;64.9316667;25.35916667;1
1000;AGAMO;63.1466667;31.26500000;1
1000;AGIXA;61.0513889;22.00000000;1
1000;AKOVU;64.6533333;24.80305556;1
1000;ALAMI;59.0477778;20.91583333;1
1000;ALIBA;60.7730556;22.62777778;1
